   183.25514542856453       -37.698873658729880        8.8590124472743711E-006   4.2801883036758703E-005           1           1           0
   183.02839126508516       -37.590268860386530       -1.3138239594753711E-004   8.0099965242496357E-005           1           1           0
   174.78101538949468       -33.073946142315911        5.5000862069863279E-002   1.1954798853232376E-002           1           1           0
   161.65761089110217       -47.361040572805230        3.0389074688260412E-002   2.4921202750574807E-002           1           1           0
   183.17500089421040       -37.744071750448853       -4.3739085186338848E-005   6.7334559530341753E-005           1           1           0
   183.06725958788158       -37.877625547354832        4.1254965258711050E-005   4.4608968237774601E-005           1           1           0
   183.15090175135455       -37.910944234583695       -4.4606399007238219E-005  -4.1160081127541146E-005           1           1           0
   183.09135873073743       -37.710753063219990       -1.4782653398386414E-004   1.1327912785475292E-006           1           1           0
   165.84428524540013       -49.942384004809298        4.7989063996568899E-005   5.6890850714193757E-005           1           1           0
   165.98146254109960       -49.937369455077715        1.6738951687088528E-005   2.7572320022605719E-005           1           1           0
   175.03448053576639       -32.887861738283291        5.5237891163862664E-002   1.1732145434395621E-002           1           1           0
   174.89405663101093       -32.998340228756625        5.5065473195935730E-002   1.1823200832560162E-002           1           1           0
   174.90714714717660       -32.903609671346352        5.5318055710588565E-002   1.1825080771524193E-002           1           1           0
   175.02139001960066       -32.982592295693571        5.4980000309457155E-002   1.1702263905508367E-002           1           1           0
   161.97138225702872       -47.559761168778550        3.0047995696338776E-002   2.4416388427366216E-002           1           1           0
   162.07339160353987       -47.553260706229480        3.0053101476365841E-002   2.4317499941508929E-002           1           1           0
   182.73349129759666       -37.753426221270182       -2.2960610469718657E-005   6.7365519531267565E-005           1           1           0
   161.91166548300271       -47.428640810466760        3.0236626142483125E-002   2.4541776529582157E-002           1           1           0
   179.75572286629452       -42.084105270548967        7.7425667546835265E-006   1.6684160033581496E-006           1           1           0
   179.61629868141873       -42.155770372601005        1.9625290025831675E-005   2.1084349519091809E-006           1           1           0
   163.06011737424623       -45.041875394541158        3.4514808287461340E-002   2.3601947435738825E-002           1           1           0
   163.09954677460047       -45.105963350822911        3.4375025460200104E-002   2.3563196342436990E-002           1           1           0
   179.37405551178878       -42.177521525484401        5.8019449263924072E-005   2.8009191038054992E-006           1           1           0
   179.39582508319577       -41.890229724174056        8.1537598944901327E-005  -2.8032846569853464E-007           1           1           0
   166.17578667494220       -49.816217007093762        3.8665148730738886E-006   7.8863756638959024E-006           1           1           0
   175.24417409636030       -33.037149363416937        5.4528481659674201E-002   1.1479370557780895E-002           1           1           0
   182.97561888138230       -38.113684165158269       -3.3024293561909069E-007   4.2854837681797754E-007           1           1           0
   174.61085659109941       -33.271063981630952        5.4680211239243909E-002   1.2129583643927546E-002           1           1           0
   161.80018357398305       -47.171077257437474        3.0708663933475044E-002   2.4788067555194571E-002           1           1           0
   162.04171484800864       -47.819016949082936        2.9935918248247845E-002   2.4184228413835607E-002           1           1           0
   161.94466582422945       -47.681730926787566        2.9941054584447877E-002   2.4368621652204003E-002           1           1           0
   182.81407761017635       -37.466316770072169       -1.6158370511959002E-004   1.0521846551835018E-004           1           1           0
   161.62106012443812       -47.591295106130360        2.9991637538426867E-002   2.4918080017991152E-002           1           1           0
   161.58469722443650       -47.487931239470186        3.0161191498155326E-002   2.4985628894951990E-002           1           1           0
   175.09017886590800       -33.043188730350458        5.4698384577099975E-002   1.1558649238006456E-002           1           1           0
   182.98763186076931       -37.951136049354098        4.7010102450866610E-005   4.1755191030135011E-005           1           1           0
   163.47407544846649       -46.632483986944742        3.1158132119109939E-002   2.3147549074710227E-002           1           1           0
   165.06024260196915       -48.910410620502525        2.5817368364965975E-003   3.3867483859986408E-003           1           1           0
   162.67513422419211       -47.841360006937556        2.9679610457678796E-002   2.3691214771036397E-002           1           1           0
   179.53555150000102       -41.706119178978902        9.7776178654969569E-005  -4.0402763326441620E-006           1           1           0
   179.41515938497210       -41.745621771634866        1.0613844616283860E-004  -2.7319688044553486E-006           1           1           0
   163.48573375310858       -47.098665708659532        3.0099528517990519E-002   2.3054869051626924E-002           1           1           0
   165.03896952978513       -49.118513288936562        1.9511376378177612E-003   2.6326095622108397E-003           1           1           0
   164.96980076912351       -49.007970693159258        2.7703889322252969E-003   3.5478007054181413E-003           1           1           0
   176.08206126345479       -35.424516876662103        5.0620914066615931E-002   1.0795122150978029E-002           1           1           0
   175.84109393544841       -35.616148766342654        5.0307732674194257E-002   1.1009617223405641E-002           1           1           0
   180.95164499778377       -37.636237696184800        3.3428546886933573E-003  -8.2042692375548115E-004           1           1           0
   164.85242943701908       -48.733895750931453        5.2674751981695292E-003   6.0787772314718430E-003           1           1           0
   165.67234767559339       -49.488050321448149        1.8308627429320360E-004   3.2543243034366089E-004           1           1           0
   162.53559715525088       -47.562038372052939        2.9956781098007791E-002   2.3926053602489325E-002           1           1           0
   182.26460825982133       -37.671655171096006       -3.3897042307784925E-005   2.3050780211710781E-005           1           1           0
   175.22100927065435       -33.518346876093879        5.3814176359744642E-002   1.1587038477490747E-002           1           1           0
   166.29038534686325       -49.052378174662998        2.1815580125395947E-005   1.2746893233741283E-004           1           1           0
   166.60679657598760       -49.161642738463435        3.4346273134331841E-006   6.8316376215026256E-005           1           1           0
   162.31452659492032       -47.154685463695522        3.0591186872189126E-002   2.4220367369227988E-002           1           1           0
   164.83128012736708       -49.017102047122570        3.7475521193622826E-003   4.5346347585417850E-003           1           1           0
   162.22781876345931       -46.402800874969522        3.2088605292364021E-002   2.4395049777831631E-002           1           1           0
   163.10227960782700       -45.205617799538800        3.4176480400767421E-002   2.3560085174204860E-002           1           1           0
